"id","ref","name","arancel_ids/id","observation"
"trade_tariff_subheading_07152","8410.90.00.00","- Partes, incluidos los reguladores","aran_005","Arancel 0 % para  rodetes (rueda  con álabes), deflectores de chorro (órgano mecánico de la trayectoria),    paletas    o    cucharas    (álabes), toberas  y  reguladores  de  turbinas  (regulador de la velocidad)."
"trade_tariff_subheading_07153","84.11","Turborreactores, turbopropulsores y demás turbinas de gas.",,
"trade_tariff_subheading_07154","-","- Turborreactores:",,
"trade_tariff_subheading_07155","8411.11.00.00","- - De empuje inferior o igual a 25 kN","aran_001",
"trade_tariff_subheading_07156","8411.12.00.00","- - De empuje superior a 25 kN","aran_001",
"trade_tariff_subheading_07157","-","- Turbopropulsores:",,
"trade_tariff_subheading_07158","8411.21.00.00","- - De potencia inferior o igual a 1.100 kW","aran_001",
"trade_tariff_subheading_07159","8411.22.00.00","- - De potencia superior a 1.100 kW","aran_001",
"trade_tariff_subheading_07160","-","- Las demás turbinas de gas:",,
"trade_tariff_subheading_07161","8411.81.00.00","- - De potencia inferior o igual a 5.000 kW","aran_003",
"trade_tariff_subheading_07162","8411.82.00.00","- - De potencia superior a 5.000 kW","aran_003",
"trade_tariff_subheading_07163","-","- Partes:",,
"trade_tariff_subheading_07164","8411.91.00.00","- - De turborreactores o de turbopropulsores","aran_001",
"trade_tariff_subheading_07165","8411.99.00.00","- - Las demás","aran_003",
"trade_tariff_subheading_07166","84.12","Los demás motores y máquinas motrices.",,
"trade_tariff_subheading_07167","8412.10.00.00","- Propulsores a reacción, excepto los turborreactores","aran_003",
"trade_tariff_subheading_07168","-","- Motores hidráulicos:",,
"trade_tariff_subheading_07169","8412.21.00.00","- - Con movimiento rectilíneo (cilindros)","aran_003",
"trade_tariff_subheading_07170","8412.29.00.00","- - Los demás","aran_003",
"trade_tariff_subheading_07171","-","- Motores neumáticos:",,
"trade_tariff_subheading_07172","8412.31.00.00","- - Con movimiento rectilíneo (cilindros)","aran_003",
"trade_tariff_subheading_07173","8412.39.00.00","- - Los demás","aran_003",
"trade_tariff_subheading_07174","8412.80","- Los demás:",,
"trade_tariff_subheading_07175","8412.80.10.00","- - Motores de viento o eólicos","aran_001",
"trade_tariff_subheading_07176","8412.80.90.00","- - Los demás","aran_003",
"trade_tariff_subheading_07177","8412.90.00.00","- Partes","aran_003",
"trade_tariff_subheading_07178","84.13","Bombas     para     líquidos,     incluso     con     dispositivo     medidor
incorporado; elevadores de líquidos.",,
"trade_tariff_subheading_07179","-","-  Bombas  con  dispositivo  medidor  incorporado  o  concebidas  para
llevarlo:",,
"trade_tariff_subheading_07180","8413.11.00.00","- - Bombas para distribución de carburantes o lubricantes, de los tipos
utilizados en gasolineras, estaciones de servicio o garajes","aran_003",
"trade_tariff_subheading_07181","8413.19.00.00","- - Las demás","aran_003",
"trade_tariff_subheading_07182","8413.20.00.00","- Bombas manuales, excepto las de las subpartidas 8413.11 u 8413.19","aran_003",
"trade_tariff_subheading_07183","8413.30","-   Bombas   de   carburante,   aceite   o   refrigerante,   para   motores   de
encendido por chispa o compresión:",,
"trade_tariff_subheading_07184","8413.30.10.00","- - Para motores de aviación","aran_001",
"trade_tariff_subheading_07185","8413.30.20.00","- - Las demás, de inyección","aran_001",
"trade_tariff_subheading_07186","--","- - Las demás:",,
"trade_tariff_subheading_07187","8413.30.91.00","- - - De carburante","aran_001",
"trade_tariff_subheading_07188","8413.30.92.00","- - - De aceite","aran_001",
"trade_tariff_subheading_07189","8413.30.99.00","- - - Las demás","aran_001",
"trade_tariff_subheading_07190","8413.40.00.00","- Bombas para hormigón","aran_003",
"trade_tariff_subheading_07191","8413.50.00.00","- Las demás bombas volumétricas alternativas","aran_003",
"trade_tariff_subheading_07192","8413.60","- Las demás bombas volumétricas rotativas:",,
"trade_tariff_subheading_07193","8413.60.10.00","- - Bombas de doble tornillo helicoidal, de flujo axial","aran_003",
"trade_tariff_subheading_07194","8413.60.90.00","- - Las demás","aran_003",
"trade_tariff_subheading_07195","8413.70","- Las demás bombas centrífugas:",,
"trade_tariff_subheading_07196","--","- - Monocelulares:",,
"trade_tariff_subheading_07197","8413.70.11.00","- - - Con diámetro de salida inferior o igual a 100 mm","aran_005",
"trade_tariff_subheading_07198","8413.70.19.00","- - - Las demás","aran_007","Arancel  0%,  solamente  las  de  eje  horizontal (incluye  bombas  monoblock)  con  conexiones de   descarga   desde   2""   a   6""   (rosca   NPT (National  Pipe  Thread)),  caudales  (Q)  desde 60  a  1000  galones  por  minuto,  presiones  de descarga   (TDH   (Altura   Dinámica   Total)) desde 35 a 120 metros de columna de agua, y un   rango   mínimo   del   65%   de   eficiencia. (RESOLUCION  No.  027-2014  PLENO  DEL COMEX) 
Aplica  certificado  de  conformidad  solo  para bombas y conjunto motor-bomba, que utilizan motores  monofásicos  de  inducción  tipo  jaula de ardilla, para manejo de agua, en potencias de  0,187  KW  hasta  0,746  KW.  (Resolución 008-2014 STC COMEX)"
"trade_tariff_subheading_07199","--","- - Multicelulares:",,
"trade_tariff_subheading_07200","8413.70.21.00","- - - Con diámetro de salida inferior o igual a 300 mm","aran_003",
"trade_tariff_subheading_07201","8413.70.29.00","- - - Las demás","aran_003",
"trade_tariff_subheading_07202","-","- Las demás bombas; elevadores de líquidos:",,
"trade_tariff_subheading_07203","8413.81","- - Bombas:",,
"trade_tariff_subheading_07204","8413.81.10.00","- - - De inyección","aran_003",
"trade_tariff_subheading_07205","8413.81.90.00","- - - Las demás","aran_003",
"trade_tariff_subheading_07206","8413.82.00.00","- - Elevadores de líquidos","aran_007",
"trade_tariff_subheading_07207","-","- Partes:",,
"trade_tariff_subheading_07208","8413.91","- - De bombas:",,
"trade_tariff_subheading_07209","8413.91.10.00","- - - Para distribución o venta de carburante","aran_003",
"trade_tariff_subheading_07210","8413.91.20.00","- - - De motores de aviación","aran_001",
"trade_tariff_subheading_07211","8413.91.30.00","- - - Para carburante, aceite o refrigerante de los demás motores","aran_003",
"trade_tariff_subheading_07212","8413.91.90.00","- - - Las demás","aran_004","0    %    solamente    para    partes    de    bomba
centrífuga."
"trade_tariff_subheading_07213","8413.92.00.00","- - De elevadores de líquidos","aran_006",
"trade_tariff_subheading_07214","84.14","Bombas  de  aire  o  de  vacío,  compresores  de  aire  u  otros  gases  y ventiladores; campanas aspirantes para extracción o reciclado, con
ventilador incorporado, incluso con filtro.",,
"trade_tariff_subheading_07215","8414.10.00.00","- Bombas de vacío","aran_003",
"trade_tariff_subheading_07216","8414.20.00.00","- Bombas de aire, de mano o pedal","aran_003",
"trade_tariff_subheading_07217","8414.30","- Compresores de los tipos utilizados en los equipos frigoríficos:",,
"trade_tariff_subheading_07218","8414.30.40.00","- - Para vehículos destinados al transporte de mercancías","aran_003",
"trade_tariff_subheading_07219","--","- - Los demás:",,
"trade_tariff_subheading_07220","8414.30.91.00","- - - Herméticos o semiherméticos,  de  potencia  inferior  o igual  a  0,37
kW (1/2 HP)","aran_003",
"trade_tariff_subheading_07221","8414.30.92.00","- - - Herméticos o semiherméticos, de potencia superior a 0,37 kW (1/2
HP)","aran_003",
"trade_tariff_subheading_07222","8414.30.99.00","- - - Los demás","aran_007","arancel  0  %  para  compresores  de  tornillo, compresores  reciprocantes  (alternativos  o  de desplazamiento positivo),  o llamados bloques de    compresores    (instalación    montada    de compresor y motor)."
"trade_tariff_subheading_07223","8414.40","- Compresores de aire montados en chasis remolcable con ruedas:",,
"trade_tariff_subheading_07224","8414.40.10.00","- - De potencia inferior a 30 kW (40 HP)","aran_003",
"trade_tariff_subheading_07225","8414.40.90.00","- - Los demás","aran_003",
"trade_tariff_subheading_07226","-","- Ventiladores:",,
"trade_tariff_subheading_07227","8414.51.00.00","-  -  Ventiladores  de  mesa,  pie,  pared,  cielo  raso,  techo  o  ventana,  con
motor eléctrico incorporado de potencia inferior o igual a 125 W","aran_008",
"trade_tariff_subheading_07228","8414.59.00.00","- - Los demás","aran_007",
"trade_tariff_subheading_07229","8414.60.00.00","- Campanas aspirantes en las que el mayor lado horizontal sea inferior o
igual a 120 cm","aran_008",
"trade_tariff_subheading_07230","8414.80","- Los demás:",,
"trade_tariff_subheading_07231","8414.80.10.00","- - Compresores para vehículos automóviles","aran_001",
"trade_tariff_subheading_07232","--","- - Los demás compresores:",,
"trade_tariff_subheading_07233","8414.80.21.00","- - - De potencia inferior a 30 kW (40 HP)","aran_003",
"trade_tariff_subheading_07234","8414.80.22.00","--- De potencia superior o igual a 30 kW (40 HP)e inferior a 262,5 kW
(352 HP)","aran_003",
"trade_tariff_subheading_07235","8414.80.23.00","- - - De potencia superior o igual a 262,5 kW (352 HP)","aran_003",
"trade_tariff_subheading_07236","8414.80.90.00","- - Los demás","aran_003",
"trade_tariff_subheading_07237","8414.90","- Partes:",,
"trade_tariff_subheading_07238","8414.90.10.00","- - De compresores","aran_003",
"trade_tariff_subheading_07239","8414.90.90.00","- - Las demás","aran_003",
"trade_tariff_subheading_07240","84.15","Máquinas    y    aparatos    para    acondicionamiento    de    aire    que comprendan  un ventilador  con motor  y  los  dispositivos adecuados para  modificar  la  temperatura  y  la  humedad,  aunque  no  regulen
separadamente el grado higrométrico.",,
"trade_tariff_subheading_07241","8415.10","- De los tipos concebidos para ser montados sobre una ventana, pared, techo o suelo, formando un solo cuerpo o del tipo sistema de elementos
separados («split-system»):",,
"trade_tariff_subheading_07242","8415.10.10.00","- - Con equipo de enfriamiento inferior o igual a 30.000 BTU/hora","aran_005","Se    prohíbe    la    importación    de    equipos acondicionadores de aire de categoría B, C, D, E, F y G."
"trade_tariff_subheading_07243","8415.10.90.00","- - Los demás","aran_005",
"trade_tariff_subheading_07244","8415.20.00.00","- De los tipos utilizados en vehículos automóviles para sus ocupantes","aran_005",
"trade_tariff_subheading_07245","-","- Los demás:",,
"trade_tariff_subheading_07246","8415.81","- - Con equipo de enfriamiento y válvula de inversión del ciclo térmico
(bombas de calor reversibles):",,
"trade_tariff_subheading_07247","8415.81.10.00","- - - Con equipo de enfriamiento inferior o igual a 30.000 BTU/hora","aran_005",
"trade_tariff_subheading_07248","8415.81.90.00","- - - Los demás","aran_005",
"trade_tariff_subheading_07249","8415.82","- - Los demás, con equipo de enfriamiento:",,
"trade_tariff_subheading_07250","8415.82.20.00","- - - Inferior o igual a 30.000 BTU/hora","aran_005",
"trade_tariff_subheading_07251","8415.82.30.00","-  -  -  Superior  a  30.000  BTU/hora  pero  inferior  o  igual  a  240.000
BTU/hora","aran_005",
"trade_tariff_subheading_07252","8415.82.40.00","- - - Superior a 240.000 BTU/hora","aran_005",
"trade_tariff_subheading_07253","8415.83","- - Sin equipo de enfriamiento:",,
"trade_tariff_subheading_07254","8415.83.10.00","- - - Inferior o igual a 30.000 BTU/hora","aran_001",
"trade_tariff_subheading_07255","8415.83.90.00","- - - Los demás","aran_003",
"trade_tariff_subheading_07256","8415.90.00.00","- Partes","aran_005",
"trade_tariff_subheading_07257","84.16","Quemadores  para  la  alimentación  de  hogares,  de  combustibles líquidos o sólidos pulverizados o de gases; alimentadores mecánicos de   hogares,   parrillas   mecánicas,   descargadores   mecánicos   de cenizas  y  demás  dispositivos  mecánicos  auxiliares  empleados  en
hogares.",,
"trade_tariff_subheading_07258","8416.10.00.00","- Quemadores de combustibles líquidos","aran_003",
"trade_tariff_subheading_07259","8416.20","- Los demás quemadores, incluidos los mixtos:",,
"trade_tariff_subheading_07260","8416.20.10.00","- - Quemadores de combustibles sólidos pulverizados","aran_003",
"trade_tariff_subheading_07261","8416.20.20.00","- - Quemadores de gases","aran_003",
"trade_tariff_subheading_07262","8416.20.30.00","- - Quemadores mixtos","aran_003",
"trade_tariff_subheading_07263","8416.30.00.00","-    Alimentadores    mecánicos     de    hogares,     parrillas    mecánicas,
descargadores  mecánicos  de  cenizas  y  demás  dispositivos  mecánicos auxiliares empleados en hogares","aran_001",
"trade_tariff_subheading_07264","8416.90.00.00","- Partes","aran_003",
"trade_tariff_subheading_07265","84.17","Hornos  industriales  o  de  laboratorio,  incluidos  los  incineradores,
que no sean eléctricos.",,
"trade_tariff_subheading_07266","8417.10.00","-  Hornos  para  tostación,  fusión  u  otros  tratamientos  térmicos  de  los
minerales metalíferos (incluidas las piritas) o de los metales:",,
"trade_tariff_subheading_07267","8417.10.00.10","- - Hornos de fundición superior a 125KW para fundición de minerales","aran_001",
"trade_tariff_subheading_07268","8417.10.00.90","- - Los demás","aran_003",
"trade_tariff_subheading_07269","8417.20","- Hornos de panadería, pastelería o galletería:",,
"trade_tariff_subheading_07270","8417.20.10.00","- - Hornos de túnel","aran_005",
"trade_tariff_subheading_07271","8417.20.90.00","- - Los demás","aran_005",
"trade_tariff_subheading_07272","8417.80","- Los demás:",,
"trade_tariff_subheading_07273","8417.80.20.00","- - Hornos para productos cerámicos","aran_004",
"trade_tariff_subheading_07274","8417.80.30.00","- - Hornos de laboratorio","aran_001",
"trade_tariff_subheading_07275","8417.80.90","- - Los demás:",,
"trade_tariff_subheading_07276","8417.80.90.10","- - - Horno industrial para industria de cemento","aran_001",
"trade_tariff_subheading_07277","8417.80.90.80","- - - Los demás","aran_004",
"trade_tariff_subheading_07278","8417.90.00","- Partes:",,
"trade_tariff_subheading_07279","8417.90.00.10","- - Para hornos de laboratorio","aran_001",
"trade_tariff_subheading_07280","8417.90.00.90","- - Los demás","aran_003",
"trade_tariff_subheading_07281","84.18","Refrigeradores,   congeladores   y   demás   material,   máquinas   y aparatos   para   producción   de   frío,   aunque   no   sean   eléctricos; bombas    de    calor,    excepto    las    máquinas    y    aparatos    para
acondicionamiento de aire de la partida 84.15.",,
"trade_tariff_subheading_07282","8418.10","-  Combinaciones  de  refrigerador  y  congelador  con  puertas  exteriores
separadas:",,
"trade_tariff_subheading_07283","8418.10.10.00","- - De volumen inferior a 184 l","aran_006",
"trade_tariff_subheading_07284","8418.10.20.00","- - De volumen superior o igual a 184 l pero inferior a 269 l","aran_006",
"trade_tariff_subheading_07285","8418.10.30.00","- - De volumen superior o igual a 269 l pero inferior a 382 l","aran_006",
"trade_tariff_subheading_07286","8418.10.90.00","- - Los demás","aran_006",
"trade_tariff_subheading_07287","-","- Refrigeradores domésticos:",,
"trade_tariff_subheading_07288","8418.21","- - De compresión:",,
